Algorithm,Resolution,Map,Agents,Total Time,Number Solved Scenarios,Average Time
PBS,4,Paris_1_256,10,60.0191,2,30.00955
PBS,4,Paris_1_256,12,74.0997,2,37.04985
PBS,4,Paris_1_256,14,23.6599,1,23.6599
PBS,4,Paris_1_256,16,27.5299,1,27.5299
PBS,4,ht_chantry,2,281.12869300000006,18,15.618260722222225
PBS,4,ht_chantry,4,259.938948,13,19.99530369230769
PBS,4,ht_chantry,6,293.6131,11,26.692099999999996
PBS,4,ht_chantry,8,171.85743,6,28.642905
PBS,4,ht_chantry,10,113.9399,3,37.97996666666666
PBS,4,ht_chantry,12,72.7296,2,36.3648
PBS,4,ht_mansion_n,2,155.52251599999997,17,9.148383294117645
PBS,4,ht_mansion_n,4,216.278456,16,13.5174035
PBS,4,ht_mansion_n,6,253.58261000000002,10,25.358261000000002
PBS,4,ht_mansion_n,8,162.67655,7,23.239507142857143
PBS,4,ht_mansion_n,10,152.84199999999998,5,30.568399999999997
PBS,4,ht_mansion_n,12,136.7527,4,34.188175
PBS,4,ht_mansion_n,14,87.2078,2,43.6039
PBS,4,ht_mansion_n,16,35.2198,1,35.2198
PBS,4,ht_mansion_n,18,51.8799,1,51.8799
PBS,4,ht_mansion_n,20,52.8398,1,52.8398
PBS,4,ht_mansion_n,22,52.4099,1,52.4099
PBS,4,ht_mansion_n,24,53.1396,1,53.1396
PBS,4,lak303d,2,61.49918099999999,7,8.785597285714285
PBS,4,lak303d,4,29.35848,3,9.78616
PBS,4,lak303d,6,80.52250000000001,2,40.261250000000004
PBS,4,lt_gallowstemplar_n,2,101.050441,20,5.05252205
PBS,4,lt_gallowstemplar_n,4,215.30235800000003,20,10.765117900000002
PBS,4,lt_gallowstemplar_n,6,265.796221,16,16.6122638125
PBS,4,lt_gallowstemplar_n,8,206.30386,12,17.19198833333333
PBS,4,lt_gallowstemplar_n,10,170.42011000000002,9,18.93556777777778
PBS,4,lt_gallowstemplar_n,12,175.81535000000002,7,25.116478571428576
PBS,4,lt_gallowstemplar_n,14,91.1694,3,30.389799999999997
PBS,4,lt_gallowstemplar_n,16,70.2447,2,35.12235
PBS,4,lt_gallowstemplar_n,18,40.0232,1,40.0232
PBS,4,den312d,2,19.738823000000004,20,0.9869411500000002
PBS,4,den312d,4,67.04901600000001,19,3.528895578947369
PBS,4,den312d,6,163.914397,19,8.62707352631579
PBS,4,den312d,8,274.27818,17,16.134010588235295
PBS,4,den312d,10,411.50202,16,25.71887625
PBS,4,den312d,12,221.85622999999998,8,27.732028749999998
PBS,4,den312d,14,185.79930000000002,5,37.15986
PBS,4,den312d,16,117.7551,3,39.2517
PBS,4,den312d,18,35.0386,1,35.0386
PBS,4,den312d,20,46.947,1,46.947
PBS,4,ost003d,2,150.96962000000002,13,11.613047692307694
PBS,4,ost003d,4,99.157276,6,16.526212666666666
PBS,4,ost003d,6,136.3824,4,34.0956
PBS,4,ost003d,8,17.5378,1,17.5378
PBS,4,brc202d,2,98.339498,4,24.5848745
PBS,4,den520d,2,215.11831500000002,18,11.9510175
PBS,4,den520d,4,223.05594599999998,11,20.277813272727272
PBS,4,den520d,6,160.38465,6,26.730774999999998
PBS,4,den520d,8,79.84916,3,26.616386666666667
PBS,4,den520d,10,5.66989,1,5.66989
PBS,4,den520d,12,5.98991,1,5.98991
