map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
room-32-32-4,1,4,PBS,20,182.473,628,6578,13019
room-64-64-8,1,12,PBS,4,0.100628,233,1,1
room-64-64-8,1,12,PBS,8,0.354917,419,4,7
room-64-64-8,1,12,PBS,12,1.14222,759,4,7
room-64-64-8,1,12,PBS,16,3.58231,899,37,73
room-64-64-8,1,12,PBS,20,263.33,1202,423,836
room-64-64-8,1,12,PBS,24,843.756,1478,1226,2427
room-64-64-16,1,20,PBS,4,0.0921305,180,1,1
room-64-64-16,1,20,PBS,8,0.245786,353,1,1
room-64-64-16,1,20,PBS,12,0.712952,477,3,5
room-64-64-16,1,20,PBS,16,3.46872,723,9,17
room-64-64-16,1,20,PBS,20,489.024,1163,269,514
room-32-32-4,2,4,PBS,4,0.115212,106,2,3
room-32-32-4,2,4,PBS,8,0.282851,253.5,4,7
room-32-32-4,2,4,PBS,12,9.61465,412,37,73
room-32-32-4,2,4,PBS,16,249.499,495.5,1072,2116
room-64-64-8,2,12,PBS,4,0.841442,233,1,1
room-64-64-8,2,12,PBS,8,3.43488,418.5,4,7
room-64-64-8,2,12,PBS,12,9.95466,758.5,4,7
room-64-64-8,2,12,PBS,16,33.1926,898,34,67
room-64-64-16,2,20,PBS,4,0.78201,180,1,1
room-64-64-16,2,20,PBS,8,2.16883,353,1,1
room-64-64-16,2,20,PBS,12,7.12284,477,3,5
room-64-64-16,2,20,PBS,16,41.696,723,9,17
room-32-32-4,4,4,PBS,4,0.933514,106,2,3
room-32-32-4,4,4,PBS,8,2.57564,253.5,4,7
room-32-32-4,4,4,PBS,12,107.131,412,37,73
room-64-64-8,4,12,PBS,4,7.41672,233,1,1
room-64-64-8,4,12,PBS,8,37.6938,418.5,4,7
room-64-64-8,4,12,PBS,12,95.8916,758.5,4,7
room-64-64-8,4,12,PBS,16,377.375,898,34,67
room-64-64-16,4,20,PBS,4,7.05579,180,1,1
room-64-64-16,4,20,PBS,8,19.7666,353,1,1
room-64-64-16,4,20,PBS,12,79.9253,477,3,5
room-64-64-16,4,20,PBS,16,555.165,723,9,17
room-64-64-8,1,4,CBS,4,0.248078,265,1,1
room-64-64-8,1,4,CBS,8,2.38693,468,6,11
room-64-64-8,1,4,CBS,12,2.44094,726,6,11
room-64-64-16,1,12,CBS,4,2.60024,304,1,1
room-32-32-4,1,21,CBS,4,0.00265993,85,1,1
room-32-32-4,1,21,CBS,8,0.0819739,205,10,19
room-32-32-4,1,21,CBS,12,2.26784,312,165,329
room-64-64-8,2,4,CBS,4,1.94423,265,1,1
room-64-64-8,2,4,CBS,8,32.0289,468,10,19
room-64-64-8,2,4,CBS,12,32.4352,726,10,19
room-64-64-16,2,12,CBS,4,23.3673,304,1,1
room-32-32-4,2,21,CBS,4,0.0115233,85,1,1
room-32-32-4,2,21,CBS,8,1.28065,204.5,32,63
room-64-64-8,4,4,CBS,4,17.2457,265,1,1
room-64-64-8,4,4,CBS,8,508.585,468,18,35
room-64-64-8,4,4,CBS,12,509.568,726,18,35
room-64-64-16,4,12,CBS,4,222.054,304,1,1
room-32-32-4,4,21,CBS,4,0.0516989,85,1,1
room-32-32-4,4,21,CBS,8,164.148,204.5,641,1281
room-64-64-8,1,4,PBS,4,0.247072,265,1,1
room-64-64-8,1,4,PBS,8,1.14621,468,2,3
room-64-64-8,1,4,PBS,12,1.19409,726,2,3
room-64-64-8,1,4,PBS,16,309.866,1002,261,513
room-64-64-16,1,12,PBS,4,2.65534,304,1,1
room-64-64-16,1,12,PBS,8,14.2234,527,6,10
room-64-64-16,1,12,PBS,12,46.8973,746,24,43
room-64-64-16,1,12,PBS,16,188.215,984,127,223
room-32-32-4,1,21,PBS,4,0.00304925,85,1,1
room-32-32-4,1,21,PBS,8,0.0726373,205,4,7
room-32-32-4,1,21,PBS,12,0.593135,312,13,23
room-32-32-4,1,21,PBS,16,12.4478,427,170,326
room-64-64-8,2,4,PBS,4,1.99382,265,1,1
room-64-64-8,2,4,PBS,8,11.4832,468,2,3
room-64-64-8,2,4,PBS,12,11.874,726,2,3
room-64-64-16,2,12,PBS,4,23.9005,304,1,1
room-64-64-16,2,12,PBS,8,168.411,526,6,10
room-64-64-16,2,12,PBS,12,542.289,745,22,41
room-32-32-4,2,21,PBS,4,0.00929154,85,1,1
room-32-32-4,2,21,PBS,8,0.538233,204.5,4,7
room-32-32-4,2,21,PBS,12,5.40803,311.5,13,24
room-32-32-4,2,21,PBS,16,78.4339,425,134,257
room-64-64-8,4,4,PBS,4,17.6312,265,1,1
room-64-64-8,4,4,PBS,8,131.79,468,2,3
room-64-64-8,4,4,PBS,12,136.074,726,2,3
room-64-64-16,4,12,PBS,4,225.167,304,1,1
room-32-32-4,4,21,PBS,4,0.0530407,85,1,1
room-32-32-4,4,21,PBS,8,5.35448,204.5,4,7
room-32-32-4,4,21,PBS,12,58.6425,311.5,13,24
room-32-32-4,4,21,PBS,16,846.202,425,134,257
room-64-64-16,1,4,CBS,4,1.26906,156,1,1
room-64-64-16,1,4,CBS,8,1.37893,394,1,1
room-64-64-16,1,4,CBS,12,1.38405,530,1,1
