Algorithm,Resolution,Map,Scenario,Num Agents,Flowtime,Time
PBS,1,ht_chantry,13,4,884.0,0.529961
PBS,1,ht_chantry,14,4,966.0,0.57
PBS,1,ht_chantry,15,4,400.0,0.0
PBS,1,ht_chantry,16,4,856.0,0.829954
PBS,1,ht_chantry,17,4,972.0,3.77997
PBS,1,ht_chantry,18,4,758.0,0.19
PBS,1,ht_chantry,19,4,890.0,0.28
PBS,1,ht_chantry,20,4,588.0,0.15996
PBS,1,ht_chantry,1,6,1278.0,1.20742
PBS,1,ht_chantry,2,6,808.0,0.109999
PBS,1,ht_chantry,3,6,810.0,0.10999
PBS,1,ht_chantry,4,6,1066.0,0.109953
PBS,1,ht_chantry,5,6,932.0,1.28999
PBS,1,ht_chantry,6,6,754.0,0.07
PBS,1,ht_chantry,7,6,1042.0,0.469999
PBS,1,ht_chantry,8,6,712.0,0.060098
PBS,1,ht_chantry,9,6,848.0,0.500036
PBS,1,ht_chantry,10,6,1018.0,0.259981
PBS,1,ht_chantry,11,6,1256.0,8.61998
PBS,1,ht_chantry,12,6,1740.0,5.25992
PBS,1,ht_chantry,13,6,1250.0,0.54003
PBS,1,ht_chantry,14,6,1340.0,0.796076
PBS,1,ht_chantry,15,6,822.0,0.479993
PBS,1,ht_chantry,16,6,1398.0,10.7199
PBS,1,ht_chantry,17,6,1610.0,4.00995
PBS,1,ht_chantry,18,6,1328.0,0.820036
PBS,1,ht_chantry,19,6,1290.0,0.32
PBS,1,ht_chantry,20,6,998.0,0.190006
PBS,1,ht_chantry,1,8,1540.0,1.35995
PBS,1,ht_chantry,2,8,1152.0,0.330001
PBS,1,ht_chantry,3,8,1252.0,0.590036
PBS,1,ht_chantry,4,8,1214.0,0.10999
PBS,1,ht_chantry,5,8,1566.0,12.9767
PBS,1,ht_chantry,6,8,1158.0,0.419998
PBS,1,ht_chantry,7,8,1432.0,1.15787
PBS,1,ht_chantry,8,8,986.0,0.409968
PBS,1,ht_chantry,9,8,1134.0,0.620027
PBS,1,ht_chantry,10,8,1328.0,0.260001
PBS,1,ht_chantry,11,8,1706.0,15.4143
PBS,1,ht_chantry,12,8,1994.0,8.96997
PBS,1,ht_chantry,13,8,1736.0,1.08995
PBS,1,ht_chantry,14,8,1962.0,15.3361
PBS,1,ht_chantry,15,8,1246.0,0.569965
PBS,1,ht_chantry,16,8,1728.0,10.7598
PBS,1,ht_chantry,17,8,2010.0,4.73
PBS,1,ht_chantry,18,8,1650.0,0.849997
PBS,1,ht_chantry,19,8,1562.0,0.329995
PBS,1,ht_chantry,20,8,1414.0,5.35658
PBS,1,ht_chantry,1,10,1624.0,1.37003
PBS,1,ht_chantry,2,10,1652.0,0.629948
PBS,1,ht_chantry,3,10,1578.0,0.670029
PBS,1,ht_chantry,4,10,1566.0,0.119989
PBS,1,ht_chantry,5,10,1858.0,20.5522
PBS,1,ht_chantry,6,10,1406.0,7.8509
PBS,1,ht_chantry,7,10,1890.0,3.27973
PBS,1,ht_chantry,8,10,1456.0,0.699994
PBS,1,ht_chantry,9,10,1644.0,0.899962
PBS,1,ht_chantry,10,10,1732.0,1.80911
PBS,1,ht_chantry,11,10,1798.0,15.7155
PBS,1,ht_chantry,12,10,2258.0,20.8198
PBS,1,ht_chantry,13,10,2088.0,1.34999
PBS,1,ht_chantry,14,10,2318.0,25.4133
PBS,1,ht_chantry,15,10,1708.0,3.35999
PBS,1,ht_chantry,16,10,1954.0,20.66
PBS,1,ht_chantry,17,10,2564.0,9.13984
PBS,1,ht_chantry,18,10,1942.0,0.866859
PBS,1,ht_chantry,19,10,2120.0,12.1946
PBS,1,ht_chantry,20,10,1520.0,6.18996
PBS,1,ht_chantry,1,12,1808.0,2.5695
PBS,1,ht_chantry,2,12,1828.0,0.659957
PBS,1,ht_chantry,3,12,2138.0,5.29702
PBS,1,ht_chantry,4,12,2028.0,0.166629
PBS,1,ht_chantry,5,12,2206.0,20.824
PBS,1,ht_chantry,6,12,1796.0,12.5351
PBS,1,ht_chantry,7,12,2226.0,3.28985
PBS,1,ht_chantry,8,12,1878.0,1.02995
PBS,1,ht_chantry,9,12,2094.0,1.03998
PBS,1,ht_chantry,10,12,2204.0,14.15
PBS,1,ht_chantry,11,12,1894.0,15.6741
PBS,1,ht_chantry,12,12,2394.0,20.9799
PBS,1,ht_chantry,13,12,2496.0,1.67985
PBS,1,ht_chantry,15,12,2092.0,8.81687
PBS,1,ht_chantry,17,12,2838.0,16.3299
PBS,1,ht_chantry,18,12,2490.0,1.15999
PBS,1,ht_chantry,19,12,2572.0,31.0421
PBS,1,ht_chantry,20,12,1978.0,9.71677
PBS,1,ht_chantry,1,14,2272.0,2.55952
PBS,1,ht_chantry,2,14,2400.0,1.10655
PBS,1,ht_chantry,3,14,2528.0,5.33995
PBS,1,ht_chantry,4,14,2340.0,0.750039
PBS,1,ht_chantry,5,14,2864.0,53.0274
PBS,1,ht_chantry,7,14,2472.0,3.34999
PBS,1,ht_chantry,8,14,2222.0,1.06
PBS,1,ht_chantry,9,14,2646.0,2.62994
PBS,1,ht_chantry,10,14,2622.0,44.6999
PBS,1,ht_chantry,11,14,2182.0,15.5335
PBS,1,ht_chantry,12,14,2524.0,21.0496
PBS,1,ht_chantry,13,14,3002.0,1.84697
PBS,1,ht_chantry,15,14,2388.0,9.10563
PBS,1,ht_chantry,17,14,3022.0,18.35
PBS,1,ht_chantry,18,14,2920.0,2.25984
PBS,1,ht_chantry,19,14,2964.0,31.1311
PBS,1,ht_chantry,20,14,2614.0,22.3739
PBS,1,ht_chantry,1,16,2502.0,3.28999
PBS,1,ht_chantry,2,16,2688.0,2.47995
PBS,1,ht_chantry,3,16,2978.0,5.58768
PBS,1,ht_chantry,4,16,2842.0,5.19974
PBS,1,ht_chantry,7,16,2862.0,7.89997
PBS,1,ht_chantry,8,16,2512.0,7.76742
PBS,1,ht_chantry,9,16,3148.0,6.00995
PBS,1,ht_chantry,11,16,2592.0,44.6723
PBS,1,ht_chantry,12,16,2944.0,21.2
PBS,1,ht_chantry,13,16,3390.0,3.42999
PBS,1,ht_chantry,15,16,2818.0,9.56598
PBS,1,ht_chantry,17,16,3544.0,26.4298
PBS,1,ht_chantry,18,16,3410.0,2.42002
PBS,1,ht_chantry,19,16,3334.0,31.6779
PBS,1,ht_chantry,20,16,2704.0,22.4434
PBS,1,ht_chantry,1,18,2878.0,19.98
PBS,1,ht_chantry,2,18,2994.0,3.90998
PBS,1,ht_chantry,3,18,3360.0,5.65739
PBS,1,ht_chantry,4,18,3218.0,15.0864
PBS,1,ht_chantry,7,18,3138.0,7.91994
PBS,1,ht_chantry,8,18,2736.0,10.8868
PBS,1,ht_chantry,9,18,3670.0,9.21998
PBS,1,ht_chantry,11,18,3106.0,44.8838
PBS,1,ht_chantry,12,18,3046.0,21.17
PBS,1,ht_chantry,13,18,3744.0,13.7368
PBS,1,ht_chantry,15,18,3276.0,29.2619
PBS,1,ht_chantry,17,18,3840.0,26.5398
PBS,1,ht_chantry,18,18,4014.0,9.51726
PBS,1,ht_chantry,19,18,3948.0,47.5353
PBS,1,ht_chantry,20,18,2860.0,22.4043
PBS,1,ht_chantry,1,20,3200.0,28.7394
PBS,1,ht_chantry,2,20,3324.0,3.94708
PBS,1,ht_chantry,3,20,3886.0,8.18995
PBS,1,ht_chantry,4,20,3534.0,15.1172
PBS,1,ht_chantry,7,20,3364.0,6.92998
PBS,1,ht_chantry,8,20,3062.0,10.9572
PBS,1,ht_chantry,9,20,3734.0,11.16
PBS,1,ht_chantry,12,20,3310.0,21.2397
PBS,1,ht_chantry,15,20,3474.0,29.2834
PBS,1,ht_chantry,17,20,4462.0,34.6399
PBS,1,ht_chantry,18,20,4448.0,9.54708
PBS,1,ht_chantry,19,20,4352.0,47.4818
PBS,1,ht_chantry,20,20,3402.0,28.7328
PBS,1,ht_chantry,2,22,3688.0,21.4039
PBS,1,ht_chantry,3,22,4252.0,8.40965
PBS,1,ht_chantry,7,22,3732.0,38.1197
PBS,1,ht_chantry,8,22,3488.0,14.668
PBS,1,ht_chantry,9,22,4200.0,11.6998
PBS,1,ht_chantry,12,22,3868.0,51.8902
PBS,1,ht_chantry,18,22,5002.0,56.8703
PBS,1,ht_chantry,19,22,4514.0,47.8048
PBS,1,ht_chantry,20,22,3544.0,31.8836
PBS,1,ht_chantry,2,24,4234.0,31.7254
PBS,1,ht_chantry,3,24,4738.0,13.0158
PBS,1,ht_chantry,8,24,3942.0,15.2099
PBS,1,ht_chantry,20,24,3646.0,31.9119
PBS,1,ht_chantry,3,26,4980.0,33.8143
PBS,1,ht_chantry,20,26,3940.0,39.0821
PBS,1,ht_chantry,3,28,5340.0,33.8831
PBS,1,ht_chantry,20,28,4298.0,35.315
PBS,1,ht_mansion_n,1,2,458.0,0.190031
PBS,1,ht_mansion_n,2,2,284.0,0.010047
PBS,1,ht_mansion_n,3,2,266.0,0.0
PBS,1,ht_mansion_n,4,2,428.0,0.559994
PBS,1,ht_mansion_n,5,2,480.0,0.0
PBS,1,ht_mansion_n,6,2,698.0,3.14
PBS,1,ht_mansion_n,7,2,274.0,0.0
PBS,1,ht_mansion_n,8,2,338.0,0.039999
PBS,1,ht_mansion_n,9,2,228.0,0.0
PBS,1,ht_mansion_n,10,2,732.0,0.759974
PBS,1,ht_mansion_n,11,2,750.0,0.289943
PBS,1,ht_mansion_n,12,2,546.0,0.0
PBS,1,ht_mansion_n,13,2,322.0,0.030033
PBS,1,ht_mansion_n,14,2,458.0,0.21993
PBS,1,ht_mansion_n,15,2,800.0,7.7664
PBS,1,ht_mansion_n,16,2,366.0,0.150001
PBS,1,ht_mansion_n,17,2,494.0,0.129987
PBS,1,ht_mansion_n,18,2,376.0,0.0
PBS,1,ht_mansion_n,19,2,490.0,0.13
PBS,1,ht_mansion_n,20,2,678.0,0.180001
PBS,1,ht_mansion_n,1,4,798.0,0.240042
PBS,1,ht_mansion_n,2,4,608.0,0.089998
PBS,1,ht_mansion_n,3,4,620.0,0.010001
PBS,1,ht_mansion_n,4,4,846.0,1.10999
PBS,1,ht_mansion_n,5,4,1070.0,0.359999
PBS,1,ht_mansion_n,6,4,1124.0,3.11994
PBS,1,ht_mansion_n,7,4,482.0,0.010051
PBS,1,ht_mansion_n,8,4,552.0,0.049964
PBS,1,ht_mansion_n,9,4,756.0,0.160002
PBS,1,ht_mansion_n,10,4,942.0,0.769995
PBS,1,ht_mansion_n,11,4,1066.0,0.410036
PBS,1,ht_mansion_n,12,4,794.0,0.010006
PBS,1,ht_mansion_n,13,4,564.0,0.050037
PBS,1,ht_mansion_n,14,4,590.0,0.240001
PBS,1,ht_mansion_n,15,4,1132.0,7.64682
PBS,1,ht_mansion_n,16,4,774.0,0.309991
PBS,1,ht_mansion_n,17,4,748.0,0.169999
PBS,1,ht_mansion_n,18,4,602.0,0.009974
PBS,1,ht_mansion_n,19,4,788.0,0.129997
PBS,1,ht_mansion_n,20,4,1326.0,0.579997
PBS,1,ht_mansion_n,1,6,1008.0,0.25
PBS,1,ht_mansion_n,2,6,1032.0,0.229957
PBS,1,ht_mansion_n,3,6,1422.0,0.52
PBS,1,ht_mansion_n,4,6,1190.0,1.09
PBS,1,ht_mansion_n,5,6,1276.0,2.36998
PBS,1,ht_mansion_n,6,6,1412.0,3.15999
PBS,1,ht_mansion_n,7,6,980.0,0.389993
PBS,1,ht_mansion_n,8,6,908.0,2.74659
PBS,1,ht_mansion_n,9,6,1212.0,0.620034
PBS,1,ht_mansion_n,10,6,1408.0,1.03
PBS,1,ht_mansion_n,11,6,1650.0,2.06999
PBS,1,ht_mansion_n,12,6,1116.0,0.030002
PBS,1,ht_mansion_n,13,6,864.0,0.049959
PBS,1,ht_mansion_n,14,6,1186.0,0.380041
PBS,1,ht_mansion_n,15,6,1482.0,7.59997
PBS,1,ht_mansion_n,16,6,1336.0,2.78676
PBS,1,ht_mansion_n,17,6,1190.0,0.520046
PBS,1,ht_mansion_n,18,6,932.0,0.329962
PBS,1,ht_mansion_n,19,6,1164.0,1.22681
PBS,1,ht_mansion_n,20,6,1702.0,0.849963
PBS,1,ht_mansion_n,1,8,1394.0,0.46
PBS,1,ht_mansion_n,2,8,1420.0,0.259988
PBS,1,ht_mansion_n,3,8,1908.0,1.02
PBS,1,ht_mansion_n,4,8,1466.0,3.76995
PBS,1,ht_mansion_n,5,8,1844.0,3.37995
PBS,1,ht_mansion_n,6,8,1820.0,4.77975
PBS,1,ht_mansion_n,7,8,1250.0,0.390001
PBS,1,ht_mansion_n,8,8,1310.0,5.48999
PBS,1,ht_mansion_n,9,8,1748.0,1.0
PBS,1,ht_mansion_n,10,8,1916.0,2.32997
PBS,1,ht_mansion_n,11,8,1872.0,2.05
PBS,1,ht_mansion_n,12,8,1496.0,0.130042
PBS,1,ht_mansion_n,13,8,1300.0,0.139988
PBS,1,ht_mansion_n,14,8,1632.0,1.19996
PBS,1,ht_mansion_n,15,8,1844.0,13.4544
PBS,1,ht_mansion_n,16,8,1950.0,2.90966
PBS,1,ht_mansion_n,17,8,1602.0,0.579999
PBS,1,ht_mansion_n,18,8,1126.0,0.329959
PBS,1,ht_mansion_n,19,8,1482.0,1.32999
PBS,1,ht_mansion_n,20,8,1918.0,1.00684
PBS,1,ht_mansion_n,1,10,1862.0,0.469996
PBS,1,ht_mansion_n,2,10,1846.0,0.409992
PBS,1,ht_mansion_n,3,10,2354.0,1.13999
PBS,1,ht_mansion_n,4,10,1884.0,9.97972
PBS,1,ht_mansion_n,5,10,2160.0,3.6598
PBS,1,ht_mansion_n,6,10,2000.0,4.82998
PBS,1,ht_mansion_n,7,10,1674.0,0.480001
PBS,1,ht_mansion_n,8,10,1640.0,32.415
PBS,1,ht_mansion_n,9,10,2072.0,1.12705
PBS,1,ht_mansion_n,10,10,2254.0,2.31996
PBS,1,ht_mansion_n,11,10,2272.0,4.53824
PBS,1,ht_mansion_n,12,10,2074.0,0.357064
PBS,1,ht_mansion_n,13,10,1752.0,0.289999
PBS,1,ht_mansion_n,14,10,2148.0,1.28
PBS,1,ht_mansion_n,15,10,2250.0,21.4321
PBS,1,ht_mansion_n,16,10,2320.0,2.92992
PBS,1,ht_mansion_n,17,10,2026.0,1.25002
PBS,1,ht_mansion_n,18,10,1480.0,0.34
PBS,1,ht_mansion_n,19,10,1980.0,1.50996
PBS,1,ht_mansion_n,20,10,2164.0,1.02993
PBS,1,ht_mansion_n,1,12,2268.0,0.469961
PBS,1,ht_mansion_n,2,12,2332.0,2.50345
PBS,1,ht_mansion_n,3,12,2778.0,1.20999
PBS,1,ht_mansion_n,4,12,2448.0,10.49
PBS,1,ht_mansion_n,5,12,2840.0,4.27
PBS,1,ht_mansion_n,6,12,2440.0,5.48982
PBS,1,ht_mansion_n,7,12,1930.0,0.49
PBS,1,ht_mansion_n,8,12,2082.0,32.7949
PBS,1,ht_mansion_n,9,12,2660.0,1.15995
PBS,1,ht_mansion_n,10,12,2752.0,2.45998
PBS,1,ht_mansion_n,11,12,2664.0,4.56003
PBS,1,ht_mansion_n,12,12,2558.0,0.479998
PBS,1,ht_mansion_n,13,12,2172.0,0.410045
PBS,1,ht_mansion_n,14,12,2630.0,1.84995
PBS,1,ht_mansion_n,15,12,2602.0,41.7415
PBS,1,ht_mansion_n,16,12,2818.0,2.97718
PBS,1,ht_mansion_n,17,12,2758.0,5.77988
PBS,1,ht_mansion_n,18,12,1838.0,0.38
PBS,1,ht_mansion_n,19,12,2372.0,1.52996
PBS,1,ht_mansion_n,20,12,2566.0,1.65
PBS,1,ht_mansion_n,1,14,2616.0,0.48
PBS,1,ht_mansion_n,2,14,2782.0,8.69699
PBS,1,ht_mansion_n,3,14,3282.0,1.20996
PBS,1,ht_mansion_n,4,14,2932.0,10.5899
PBS,1,ht_mansion_n,5,14,3118.0,4.20691
PBS,1,ht_mansion_n,6,14,2864.0,10.0899
PBS,1,ht_mansion_n,7,14,2296.0,1.94999
PBS,1,ht_mansion_n,8,14,2436.0,33.1245
PBS,1,ht_mansion_n,9,14,3020.0,1.18
PBS,1,ht_mansion_n,10,14,2974.0,2.44985
PBS,1,ht_mansion_n,11,14,3004.0,4.60712
PBS,1,ht_mansion_n,12,14,2832.0,1.29999
PBS,1,ht_mansion_n,13,14,2680.0,0.639814
PBS,1,ht_mansion_n,14,14,2812.0,1.97982
PBS,1,ht_mansion_n,15,14,2832.0,42.0147
PBS,1,ht_mansion_n,16,14,2988.0,4.06995
PBS,1,ht_mansion_n,17,14,3356.0,10.7898
PBS,1,ht_mansion_n,18,14,2274.0,0.81
PBS,1,ht_mansion_n,19,14,2952.0,8.22588
PBS,1,ht_mansion_n,20,14,3032.0,1.82003
PBS,1,ht_mansion_n,1,16,2814.0,0.500037
PBS,1,ht_mansion_n,2,16,3108.0,9.03002
PBS,1,ht_mansion_n,3,16,3682.0,1.46995
PBS,1,ht_mansion_n,4,16,3470.0,10.53
PBS,1,ht_mansion_n,5,16,3544.0,4.53925
PBS,1,ht_mansion_n,6,16,3048.0,9.97997
PBS,1,ht_mansion_n,7,16,2892.0,10.1299
PBS,1,ht_mansion_n,8,16,2712.0,34.055
PBS,1,ht_mansion_n,9,16,3148.0,1.18005
PBS,1,ht_mansion_n,10,16,3378.0,3.65955
PBS,1,ht_mansion_n,11,16,3826.0,9.62652
PBS,1,ht_mansion_n,12,16,3464.0,1.49995
PBS,1,ht_mansion_n,13,16,3204.0,0.72
PBS,1,ht_mansion_n,14,16,3064.0,3.58998
PBS,1,ht_mansion_n,15,16,3228.0,56.6411
PBS,1,ht_mansion_n,16,16,3530.0,17.4756
PBS,1,ht_mansion_n,17,16,3774.0,8.53995
PBS,1,ht_mansion_n,18,16,2726.0,2.32748
PBS,1,ht_mansion_n,19,16,3342.0,8.23721
PBS,1,ht_mansion_n,20,16,3548.0,12.9875
PBS,1,ht_mansion_n,1,18,3206.0,0.529961
PBS,1,ht_mansion_n,2,18,3318.0,23.6875
PBS,1,ht_mansion_n,3,18,4024.0,1.54
PBS,1,ht_mansion_n,4,18,3942.0,15.7698
PBS,1,ht_mansion_n,5,18,3982.0,4.58614
PBS,1,ht_mansion_n,6,18,3424.0,12.1798
PBS,1,ht_mansion_n,7,18,3482.0,18.659
PBS,1,ht_mansion_n,8,18,3164.0,32.1058
PBS,1,ht_mansion_n,9,18,3384.0,1.21
PBS,1,ht_mansion_n,10,18,3606.0,9.72697
PBS,1,ht_mansion_n,11,18,4372.0,27.326
PBS,1,ht_mansion_n,12,18,3846.0,1.86988
PBS,1,ht_mansion_n,13,18,3764.0,9.29979
PBS,1,ht_mansion_n,14,18,3484.0,3.78998
PBS,1,ht_mansion_n,15,18,3498.0,57.1222
PBS,1,ht_mansion_n,16,18,4178.0,17.9953
PBS,1,ht_mansion_n,17,18,4414.0,10.3685
PBS,1,ht_mansion_n,18,18,3186.0,2.66991
PBS,1,ht_mansion_n,19,18,3852.0,17.7161
PBS,1,ht_mansion_n,20,18,4020.0,14.3079
PBS,1,ht_mansion_n,1,20,3404.0,0.559996
PBS,1,ht_mansion_n,3,20,4658.0,3.75999
PBS,1,ht_mansion_n,4,20,4380.0,17.5297
PBS,1,ht_mansion_n,5,20,4526.0,8.23597
PBS,1,ht_mansion_n,6,20,4060.0,15.9898
PBS,1,ht_mansion_n,7,20,3850.0,22.4499
PBS,1,ht_mansion_n,8,20,3430.0,32.3261
PBS,1,ht_mansion_n,9,20,3600.0,1.21617
PBS,1,ht_mansion_n,10,20,3748.0,5.36477
PBS,1,ht_mansion_n,11,20,4972.0,37.0958
PBS,1,ht_mansion_n,12,20,4302.0,3.00687
PBS,1,ht_mansion_n,13,20,3928.0,9.1898
PBS,1,ht_mansion_n,14,20,3822.0,4.03
PBS,1,ht_mansion_n,16,20,4762.0,22.3957
PBS,1,ht_mansion_n,17,20,4946.0,14.2481
PBS,1,ht_mansion_n,18,20,3316.0,4.02636
PBS,1,ht_mansion_n,19,20,4458.0,26.5939
PBS,1,ht_mansion_n,20,20,4340.0,12.1654
PBS,1,ht_mansion_n,1,22,3680.0,0.56997
PBS,1,ht_mansion_n,3,22,5026.0,3.48
PBS,1,ht_mansion_n,4,22,4950.0,15.9899
PBS,1,ht_mansion_n,5,22,5200.0,23.7562
PBS,1,ht_mansion_n,6,22,4510.0,15.9698
PBS,1,ht_mansion_n,8,22,4006.0,56.5235
PBS,1,ht_mansion_n,9,22,4144.0,1.39982
PBS,1,ht_mansion_n,10,22,4068.0,5.42723
PBS,1,ht_mansion_n,12,22,4852.0,2.72946
PBS,1,ht_mansion_n,13,22,4414.0,16.9598
PBS,1,ht_mansion_n,14,22,4284.0,4.08986
PBS,1,ht_mansion_n,16,22,4916.0,22.2961
PBS,1,ht_mansion_n,18,22,3714.0,6.86999
PBS,1,ht_mansion_n,19,22,5254.0,40.9579
PBS,1,ht_mansion_n,20,22,4592.0,12.2061
PBS,1,ht_mansion_n,1,24,3982.0,0.569998
PBS,1,ht_mansion_n,3,24,5244.0,3.50999
PBS,1,ht_mansion_n,4,24,5552.0,26.8699
PBS,1,ht_mansion_n,5,24,5548.0,15.2422
PBS,1,ht_mansion_n,6,24,4904.0,19.41
PBS,1,ht_mansion_n,8,24,4264.0,39.553
PBS,1,ht_mansion_n,9,24,4660.0,1.69982
PBS,1,ht_mansion_n,10,24,4468.0,16.8063
PBS,1,ht_mansion_n,12,24,5236.0,3.49635
PBS,1,ht_mansion_n,14,24,4960.0,4.67003
PBS,1,ht_mansion_n,16,24,5296.0,22.6245
PBS,1,ht_mansion_n,18,24,3954.0,5.84675
PBS,1,ht_mansion_n,20,24,5040.0,24.2156
PBS,1,ht_mansion_n,1,26,4258.0,2.2395
PBS,1,ht_mansion_n,3,26,5528.0,6.4999
PBS,1,ht_mansion_n,4,26,5972.0,27.5298
PBS,1,ht_mansion_n,5,26,6196.0,21.9662
PBS,1,ht_mansion_n,6,26,5270.0,22.6699
PBS,1,ht_mansion_n,8,26,4574.0,32.2264
PBS,1,ht_mansion_n,9,26,5174.0,3.42658
PBS,1,ht_mansion_n,10,26,4884.0,18.5856
PBS,1,ht_mansion_n,12,26,5478.0,3.52987
PBS,1,ht_mansion_n,14,26,5492.0,4.70996
PBS,1,ht_mansion_n,16,26,5880.0,51.3033
PBS,1,ht_mansion_n,18,26,4470.0,5.86655
PBS,1,ht_mansion_n,20,26,5322.0,24.1942
PBS,1,ht_mansion_n,1,28,4530.0,28.6194
PBS,1,ht_mansion_n,3,28,5952.0,12.2
PBS,1,ht_mansion_n,4,28,6530.0,27.7597
PBS,1,ht_mansion_n,8,28,5090.0,26.2515
PBS,1,ht_mansion_n,9,28,5574.0,3.47982
PBS,1,ht_mansion_n,10,28,5174.0,12.4655
PBS,1,ht_mansion_n,12,28,6010.0,7.9175
PBS,1,ht_mansion_n,14,28,5578.0,7.44987
PBS,1,ht_mansion_n,16,28,6188.0,51.2316
PBS,1,ht_mansion_n,18,28,5080.0,7.62682
PBS,1,ht_mansion_n,20,28,5734.0,39.5145
PBS,1,ht_mansion_n,1,30,5036.0,34.5199
PBS,1,ht_mansion_n,3,30,6252.0,17.6697
PBS,1,ht_mansion_n,4,30,6862.0,27.9197
PBS,1,ht_mansion_n,5,30,7198.0,38.9934
PBS,1,ht_mansion_n,9,30,6150.0,15.3462
PBS,1,ht_mansion_n,10,30,5568.0,10.7167
PBS,1,ht_mansion_n,12,30,6296.0,8.48597
PBS,1,ht_mansion_n,14,30,6168.0,11.21
PBS,1,ht_mansion_n,18,30,5608.0,17.1863
PBS,1,ht_mansion_n,1,32,5462.0,34.98
PBS,1,ht_mansion_n,3,32,6996.0,14.6897
PBS,1,ht_mansion_n,4,32,7232.0,28.1399
PBS,1,ht_mansion_n,5,32,7426.0,28.11
PBS,1,ht_mansion_n,9,32,6668.0,20.6931
PBS,1,ht_mansion_n,10,32,6048.0,23.785
PBS,1,ht_mansion_n,12,32,6670.0,8.98581
PBS,1,ht_mansion_n,14,32,6812.0,11.6598
PBS,1,ht_mansion_n,18,32,5656.0,24.3373
PBS,1,ht_mansion_n,1,34,5748.0,18.97
PBS,1,ht_mansion_n,3,34,7588.0,18.9696
PBS,1,ht_mansion_n,4,34,7800.0,28.2699
PBS,1,ht_mansion_n,10,34,6368.0,29.4788
PBS,1,ht_mansion_n,12,34,6846.0,9.2075
PBS,1,ht_mansion_n,18,34,6086.0,20.2534
PBS,1,ht_mansion_n,1,36,6016.0,57.5599
PBS,1,ht_mansion_n,3,36,7876.0,18.8096
PBS,1,ht_mansion_n,4,36,8154.0,28.3299
PBS,1,ht_mansion_n,10,36,6798.0,25.256
PBS,1,ht_mansion_n,12,36,7306.0,17.7452
PBS,1,ht_mansion_n,18,36,6454.0,18.7057
PBS,1,ht_mansion_n,3,38,8172.0,21.12
PBS,1,ht_mansion_n,4,38,8552.0,24.6899
PBS,1,ht_mansion_n,10,38,7040.0,53.7148
PBS,1,ht_mansion_n,12,38,7386.0,35.7023
PBS,1,ht_mansion_n,18,38,7190.0,21.1452
PBS,1,ht_mansion_n,3,40,8712.0,31.03
PBS,1,ht_mansion_n,4,40,8924.0,24.0599
PBS,1,ht_mansion_n,18,40,7598.0,40.4966
PBS,1,ht_mansion_n,4,42,9048.0,24.8997
PBS,1,ht_mansion_n,4,46,9718.0,50.7278
PBS,1,ht_mansion_n,4,48,10260.0,51.8941
PBS,1,lak303d,1,2,1018.0,5.98946
PBS,1,lak303d,2,2,342.0,0.009998
PBS,1,lak303d,3,2,422.0,0.070036
PBS,1,lak303d,4,2,238.0,0.009956
PBS,1,lak303d,5,2,992.0,9.01523
PBS,1,lak303d,6,2,698.0,0.519999
PBS,1,lak303d,7,2,1262.0,2.28
PBS,1,lak303d,8,2,874.0,0.77996
PBS,1,lak303d,9,2,220.0,0.0
PBS,1,lak303d,10,2,1166.0,9.92855
PBS,1,lak303d,11,2,368.0,0.109952
PBS,1,lak303d,12,2,778.0,1.76999
PBS,1,lak303d,13,2,1316.0,5.11986
PBS,1,lak303d,14,2,920.0,6.83982
PBS,1,lak303d,15,2,852.0,21.4022
PBS,1,lak303d,16,2,754.0,1.46999
PBS,1,lak303d,17,2,1338.0,5.88946
PBS,1,lak303d,18,2,966.0,2.65004
PBS,1,lak303d,19,2,920.0,1.02998
PBS,1,lak303d,20,2,234.0,0.019993
PBS,1,lak303d,1,4,1722.0,6.52901
PBS,1,lak303d,2,4,1098.0,3.57066
PBS,1,lak303d,3,4,958.0,0.249965
PBS,1,lak303d,4,4,1096.0,3.46003
PBS,1,lak303d,5,4,1886.0,53.3837
PBS,1,lak303d,7,4,1630.0,2.30998
PBS,1,lak303d,8,4,1658.0,6.93528
PBS,1,lak303d,9,4,832.0,0.020001
PBS,1,lak303d,10,4,1862.0,10.2681
PBS,1,lak303d,11,4,1168.0,2.34
PBS,1,lak303d,12,4,1078.0,2.36
PBS,1,lak303d,14,4,1652.0,7.72987
PBS,1,lak303d,16,4,1600.0,3.46652
PBS,1,lak303d,17,4,1978.0,8.33769
PBS,1,lak303d,18,4,1626.0,16.9928
PBS,1,lak303d,19,4,2108.0,4.70994
PBS,1,lak303d,20,4,660.0,0.110001
PBS,1,lak303d,1,6,2692.0,11.1929
PBS,1,lak303d,2,6,2386.0,11.7646
PBS,1,lak303d,3,6,1382.0,0.499993
PBS,1,lak303d,4,6,1946.0,6.17157
PBS,1,lak303d,5,6,2408.0,53.9118
PBS,1,lak303d,7,6,2426.0,7.25732
PBS,1,lak303d,8,6,1998.0,6.92877
PBS,1,lak303d,9,6,1648.0,1.39
PBS,1,lak303d,10,6,2566.0,11.7966
PBS,1,lak303d,11,6,1944.0,3.90997
PBS,1,lak303d,14,6,1884.0,7.76999
PBS,1,lak303d,16,6,2870.0,37.3137
PBS,1,lak303d,18,6,1904.0,36.2374
