map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
random-64-64-20,1,7,CBS,12,0.0154939,460,1,1
random-64-64-20,1,7,CBS,16,0.021664,618,1,1
random-64-64-20,1,7,CBS,20,0.0423084,741,2,3
random-64-64-20,1,7,CBS,24,0.11183,924,5,9
random-64-64-20,1,7,CBS,28,0.144289,1022,9,17
random-64-64-20,1,7,CBS,32,0.185213,1271,10,19
random-64-64-20,1,7,CBS,36,3.46581,1454,103,205
random-64-64-20,1,7,CBS,40,14.4874,1588,424,847
random-64-64-20,1,7,CBS,44,115.116,1720,3631,7261
random-32-32-10,1,14,CBS,4,0.00148191,104,1,1
random-32-32-10,1,14,CBS,8,0.00273609,212,1,1
random-32-32-10,1,14,CBS,12,0.00544527,279,1,1
random-32-32-20,1,20,CBS,4,0.0316822,102,2,3
random-32-32-20,1,20,CBS,8,0.029475,222,2,3
random-32-32-20,1,20,CBS,12,0.0845512,289,15,29
random-32-32-20,1,20,CBS,16,0.197586,377,29,57
random-32-32-20,1,20,CBS,20,1.32747,464,462,923
random-32-32-20,1,20,CBS,24,5.76198,569,1673,3345
random-32-32-20,1,20,CBS,28,13.9419,652,3556,7111
random-64-64-10,2,1,CBS,4,0.00623179,162,1,1
random-64-64-10,2,1,CBS,8,0.067119,355,4,7
random-64-64-10,2,1,CBS,12,0.097494,544,6,11
random-64-64-10,2,1,CBS,16,0.109071,670,8,15
random-64-64-10,2,1,CBS,20,0.125453,836,8,15
random-64-64-10,2,1,CBS,24,0.196677,983,11,21
random-64-64-10,2,1,CBS,28,0.674252,1139,40,79
random-64-64-10,2,1,CBS,32,9.09661,1226,128,255
random-64-64-10,2,1,CBS,36,97.1062,1386,1859,3717
random-64-64-20,2,7,CBS,4,0.0112913,153,1,1
random-64-64-20,2,7,CBS,8,0.0212086,308,1,1
random-64-64-20,2,7,CBS,12,0.0714328,460,1,1
random-64-64-20,2,7,CBS,16,0.103312,618,1,1
random-64-64-20,2,7,CBS,20,0.303296,741,3,5
random-64-64-20,2,7,CBS,24,0.936505,924,7,13
random-64-64-20,2,7,CBS,28,1.3765,1022,29,57
random-64-64-20,2,7,CBS,32,1.5282,1271,31,61
random-64-64-20,2,7,CBS,36,297.803,1454,1877,3753
random-32-32-10,2,14,CBS,4,0.00352124,104,1,1
random-32-32-10,2,14,CBS,8,0.00661341,212,1,1
random-32-32-10,2,14,CBS,12,0.0120201,279,1,1
random-32-32-20,2,20,CBS,4,0.159063,102,2,3
random-32-32-20,2,20,CBS,8,0.177531,222,2,3
random-32-32-20,2,20,CBS,12,0.487516,289,31,61
random-32-32-20,2,20,CBS,16,2.6304,377,167,333
random-64-64-10,4,1,CBS,4,0.0187987,162,1,1
random-64-64-10,4,1,CBS,8,0.624982,355,7,13
random-64-64-10,4,1,CBS,12,0.93738,544,28,55
random-64-64-10,4,1,CBS,16,2.06295,670,54,107
random-64-64-10,4,1,CBS,20,2.19289,836,54,107
random-64-64-10,4,1,CBS,24,7.10446,983,116,231
random-64-64-10,4,1,CBS,28,9.53276,1139,149,297
random-64-64-10,4,1,CBS,32,497.678,1226,1996,3991
random-64-64-20,4,7,CBS,4,0.0649786,153,1,1
random-64-64-20,4,7,CBS,8,0.0986035,308,1,1
random-64-64-20,4,7,CBS,12,0.472391,460,1,1
random-64-64-20,4,7,CBS,16,0.691657,618,1,1
random-64-64-20,4,7,CBS,20,4.18916,741,6,11
random-64-64-20,4,7,CBS,24,13.0541,924,13,25
random-64-64-20,4,7,CBS,28,201.539,1022,1832,3663
random-64-64-20,4,7,CBS,32,210.829,1271,1841,3681
random-32-32-10,4,14,CBS,4,0.00810741,104,1,1
random-32-32-10,4,14,CBS,8,0.0180665,212,1,1
random-32-32-10,4,14,CBS,12,0.0414973,279,1,1
